Date,value
05/02/1971,100
08/02/1971,100.84
09/02/1971,100.76
10/02/1971,100.69
11/02/1971,101.45
12/02/1971,102.05
16/02/1971,102.19
17/02/1971,101.74
18/02/1971,101.42
19/02/1971,100.7
22/02/1971,99.68
23/02/1971,99.72
24/02/1971,100.64
25/02/1971,101.23
26/02/1971,101.34
01/03/1971,101.78
02/03/1971,101.84
03/03/1971,102.07
04/03/1971,102.78
05/03/1971,103
08/03/1971,104.23
09/03/1971,104.41
10/03/1971,104.14
11/03/1971,104.26
12/03/1971,104.5
15/03/1971,105.13
16/03/1971,105.56
17/03/1971,105.5
18/03/1971,105.88
19/03/1971,105.77
22/03/1971,105.37
23/03/1971,105.11
24/03/1971,104.7
25/03/1971,104.6
26/03/1971,105.07
29/03/1971,105.2
30/03/1971,105.44
31/03/1971,105.97
01/04/1971,106.34
02/04/1971,106.86
05/04/1971,107.17
06/04/1971,107.56
07/04/1971,108.06
08/04/1971,108.38
12/04/1971,108.87
13/04/1971,108.85
14/04/1971,109.08
15/04/1971,109.69
16/04/1971,109.96
19/04/1971,110.16
20/04/1971,109.53
21/04/1971,109.52
22/04/1971,109.99
23/04/1971,110.69
26/04/1971,111.13
27/04/1971,111.69
28/04/1971,112.37
29/04/1971,112.46
30/04/1971,112.3
03/05/1971,111.35
04/05/1971,111.77
05/05/1971,111.68
06/05/1971,111.06
07/05/1971,110.66
10/05/1971,110.15
11/05/1971,110.33
12/05/1971,110.37
13/05/1971,110.55
14/05/1971,110.74
17/05/1971,109.15
18/05/1971,108.4
19/05/1971,108.33
20/05/1971,108.72
21/05/1971,108.85
24/05/1971,108.42
25/05/1971,107.5
26/05/1971,107.53
27/05/1971,107.6
28/05/1971,108.25
01/06/1971,108.87
02/06/1971,109.56
03/06/1971,110.22
04/06/1971,110.66
07/06/1971,110.76
08/06/1971,110.02
09/06/1971,109.79
10/06/1971,110.06
11/06/1971,110.2
14/06/1971,109.57
15/06/1971,109.36
16/06/1971,109.44
17/06/1971,109.44
18/06/1971,108.16
21/06/1971,106.5
22/06/1971,105.49
23/06/1971,105.99
24/06/1971,106.37
25/06/1971,106.56
28/06/1971,106.45
29/06/1971,107.22
30/06/1971,107.8
01/07/1971,108.47
02/07/1971,108.77
06/07/1971,109.23
07/07/1971,110.01
08/07/1971,110.42
09/07/1971,110.91
12/07/1971,111.24
13/07/1971,110.76
14/07/1971,110.34
15/07/1971,110.72
16/07/1971,109.98
19/07/1971,109.37
20/07/1971,109.79
21/07/1971,109.74
22/07/1971,109.54
23/07/1971,109.63
26/07/1971,109.35
27/07/1971,108.57
28/07/1971,107.45
29/07/1971,105.81
30/07/1971,105.27
02/08/1971,105.59
03/08/1971,104.41
04/08/1971,103.26
05/08/1971,103.11
06/08/1971,103.78
09/08/1971,103.18
10/08/1971,103.04
11/08/1971,104.08
12/08/1971,105.21
13/08/1971,105.44
16/08/1971,107.86
17/08/1971,108.93
18/08/1971,108.39
19/08/1971,108.01
20/08/1971,107.89
23/08/1971,108.26
24/08/1971,108.6
25/08/1971,108.85
26/08/1971,108.97
27/08/1971,109.3
30/08/1971,108.71
31/08/1971,108.42
01/09/1971,108.65
02/09/1971,108.96
03/09/1971,109.98
07/09/1971,110.53
08/09/1971,110.58
09/09/1971,110.55
10/09/1971,110.42
13/09/1971,110.22
14/09/1971,109.77
15/09/1971,109.79
16/09/1971,109.78
17/09/1971,110.1
20/09/1971,109.99
21/09/1971,109.82
22/09/1971,108.99
23/09/1971,108.8
24/09/1971,108.88
27/09/1971,108.18
28/09/1971,108.38
29/09/1971,108.6
30/09/1971,109.03
01/10/1971,109.58
04/10/1971,109.96
05/10/1971,109.99
06/10/1971,110.68
07/10/1971,110.98
08/10/1971,110.74
11/10/1971,110.71
12/10/1971,110.91
13/10/1971,110.69
14/10/1971,109.87
15/10/1971,109.6
18/10/1971,109.06
19/10/1971,107.99
20/10/1971,106.58
21/10/1971,106.61
22/10/1971,106.8
25/10/1971,106.29
26/10/1971,105.69
27/10/1971,104.28
28/10/1971,104.5
29/10/1971,105.1
01/11/1971,103.69
02/11/1971,103.54
03/11/1971,105.01
04/11/1971,105.56
05/11/1971,105.46
08/11/1971,105.43
09/11/1971,105.72
10/11/1971,104.86
11/11/1971,103.74
12/11/1971,103.91
15/11/1971,103.44
16/11/1971,103.71
17/11/1971,103.64
18/11/1971,103.44
19/11/1971,102.95
22/11/1971,101.79
23/11/1971,100.31
24/11/1971,100.4
26/11/1971,101.64
29/11/1971,103.08
30/11/1971,103.97
01/12/1971,105
02/12/1971,106.15
03/12/1971,107.26
06/12/1971,106.92
07/12/1971,107.26
08/12/1971,107.71
09/12/1971,107.97
10/12/1971,108.81
13/12/1971,109.16
14/12/1971,109.07
15/12/1971,109.45
16/12/1971,110.01
17/12/1971,110.52
20/12/1971,111.5
21/12/1971,111.73
22/12/1971,111.97
23/12/1971,111.94
27/12/1971,111.7
28/12/1971,111.93
29/12/1971,112.57
30/12/1971,112.97
31/12/1971,114.12
03/01/1972,113.65
04/01/1972,113.93
05/01/1972,114.83
06/01/1972,115.72
07/01/1972,116.05
10/01/1972,116.1
11/01/1972,116.64
12/01/1972,116.9
13/01/1972,116.42
14/01/1972,116.74
17/01/1972,116.93
18/01/1972,117.66
19/01/1972,117.45
20/01/1972,117.32
21/01/1972,117.21
24/01/1972,116.49
25/01/1972,116.3
26/01/1972,116.39
27/01/1972,117.37
28/01/1972,118.44
31/01/1972,118.87
01/02/1972,119.58
02/02/1972,120.47
03/02/1972,120.66
04/02/1972,121.24
07/02/1972,121.14
08/02/1972,121.35
09/02/1972,122.16
10/02/1972,122.71
11/02/1972,122.86
14/02/1972,122.26
15/02/1972,122.61
16/02/1972,123.35
17/02/1972,123.44
18/02/1972,123.4
22/02/1972,123.3
23/02/1972,123.61
24/02/1972,124
25/02/1972,124.83
28/02/1972,124.94
29/02/1972,125.38
01/03/1972,126.29
02/03/1972,126.58
03/03/1972,127.19
06/03/1972,127.88
07/03/1972,127.83
08/03/1972,128.4
09/03/1972,128.85
10/03/1972,128.55
13/03/1972,127.34
14/03/1972,127.73
15/03/1972,128.14
16/03/1972,127.77
17/03/1972,128.01
20/03/1972,127.53
21/03/1972,125.73
22/03/1972,126.36
23/03/1972,127.38
24/03/1972,127.55
27/03/1972,127.56
28/03/1972,127.72
29/03/1972,127.53
30/03/1972,128.14
03/04/1972,128.06
04/04/1972,128.78
05/04/1972,130
06/04/1972,130.92
07/04/1972,131.8
10/04/1972,131.76
11/04/1972,132.47
12/04/1972,133.17
13/04/1972,133.06
14/04/1972,133.88
17/04/1972,133.74
18/04/1972,134.1
19/04/1972,132.68
20/04/1972,132.86
21/04/1972,133.01
24/04/1972,131.9
25/04/1972,130.84
26/04/1972,130.92
27/04/1972,131.01
28/04/1972,131.33
01/05/1972,130.16
02/05/1972,129.34
03/05/1972,128.77
04/05/1972,128.92
05/05/1972,129.43
08/05/1972,128.62
09/05/1972,125.78
10/05/1972,126.77
11/05/1972,127.95
12/05/1972,129.44
15/05/1972,130.34
16/05/1972,130.36
17/05/1972,129.76
18/05/1972,130.82
19/05/1972,132.16
22/05/1972,132.38
23/05/1972,132.72
24/05/1972,133.47
25/05/1972,133.8
26/05/1972,133.95
30/05/1972,133.45
31/05/1972,132.53
01/06/1972,133.13
02/06/1972,133.52
05/06/1972,132.74
06/06/1972,132
07/06/1972,131
08/06/1972,131.07
09/06/1972,130.57
12/06/1972,130.38
13/06/1972,130.78
14/06/1972,131.45
15/06/1972,131.29
16/06/1972,131.28
19/06/1972,130.76
20/06/1972,131.07
21/06/1972,131.38
22/06/1972,130.79
23/06/1972,130.22
26/06/1972,129.31
27/06/1972,129.79
28/06/1972,129.58
29/06/1972,129.35
30/06/1972,130.08
03/07/1972,130.59
05/07/1972,131.28
06/07/1972,131.86
07/07/1972,131.5
10/07/1972,130.85
11/07/1972,130.47
12/07/1972,130.11
13/07/1972,129.03
14/07/1972,129.38
17/07/1972,128.4
18/07/1972,127.54
19/07/1972,127.77
20/07/1972,127.09
21/07/1972,127.63
24/07/1972,128.77
25/07/1972,128.47
26/07/1972,128.65
27/07/1972,128.36
28/07/1972,128.15
31/07/1972,127.75
01/08/1972,128.45
02/08/1972,129.39
03/08/1972,130.31
04/08/1972,130.94
07/08/1972,130.97
08/08/1972,130.61
09/08/1972,130.75
10/08/1972,130.84
11/08/1972,131.68
14/08/1972,131.7
15/08/1972,131.48
16/08/1972,131.46
17/08/1972,130.89
18/08/1972,131.43
21/08/1972,131.29
22/08/1972,131.29
23/08/1972,131.1
24/08/1972,130.4
25/08/1972,130.31
28/08/1972,129.77
29/08/1972,129.44
30/08/1972,129.78
31/08/1972,129.95
01/09/1972,130.7
05/09/1972,130.33
06/09/1972,129.63
07/09/1972,129.21
08/09/1972,129.13
11/09/1972,128.26
12/09/1972,127.18
13/09/1972,127.51
14/09/1972,127.58
15/09/1972,127.67
18/09/1972,127.61
19/09/1972,127.42
20/09/1972,127.51
21/09/1972,127.3
22/09/1972,127.46
25/09/1972,126.82
26/09/1972,127.07
27/09/1972,128.55
28/09/1972,129.13
29/09/1972,129.61
02/10/1972,129.3
03/10/1972,129.48
04/10/1972,129.29
05/10/1972,128.01
06/10/1972,128.13
09/10/1972,128.51
10/10/1972,129.02
11/10/1972,128.57
12/10/1972,127.87
13/10/1972,127.19
16/10/1972,125.87
17/10/1972,126.43
18/10/1972,127.05
19/10/1972,126.91
20/10/1972,128
23/10/1972,128.66
24/10/1972,128.91
25/10/1972,128.89
26/10/1972,129.37
27/10/1972,129.53
30/10/1972,129.46
31/10/1972,130.24
01/11/1972,131.59
02/11/1972,132.12
03/11/1972,133.34
06/11/1972,133.58
08/11/1972,133.06
09/11/1972,132.82
10/11/1972,133.12
13/11/1972,132.77
14/11/1972,132.9
15/11/1972,132.45
16/11/1972,132.62
17/11/1972,132.33
20/11/1972,132.12
21/11/1972,132.19
22/11/1972,132.49
24/11/1972,133.02
27/11/1972,132.57
28/11/1972,132.71
29/11/1972,132.73
30/11/1972,132.96
01/12/1972,133.94
04/12/1972,134.14
05/12/1972,134.28
06/12/1972,134.68
07/12/1972,135.06
08/12/1972,135.15
11/12/1972,134.83
12/12/1972,134.27
13/12/1972,133.66
14/12/1972,133.33
15/12/1972,133.53
18/12/1972,132.54
19/12/1972,132.39
20/12/1972,131.93
21/12/1972,131.08
22/12/1972,131.28
26/12/1972,131.18
27/12/1972,131.93
29/12/1972,133.73
02/01/1973,134.63
03/01/1973,135.38
04/01/1973,135.44
05/01/1973,135.91
08/01/1973,136.02
09/01/1973,135.99
10/01/1973,136.06
11/01/1973,136.84
12/01/1973,136.01
15/01/1973,134.6
16/01/1973,134.03
17/01/1973,134.07
18/01/1973,134.34
19/01/1973,133.87
22/01/1973,133.15
23/01/1973,132.44
24/01/1973,130.49
26/01/1973,129.76
29/01/1973,128.46
30/01/1973,128.22
31/01/1973,128.4
01/02/1973,126.94
02/02/1973,126.48
05/02/1973,126
06/02/1973,126.27
07/02/1973,124.99
08/02/1973,123.97
09/02/1973,125.86
12/02/1973,126.88
13/02/1973,127.19
14/02/1973,125.42
15/02/1973,124.43
16/02/1973,124.55
20/02/1973,125.01
21/02/1973,123.95
22/02/1973,123.68
23/02/1973,122.34
26/02/1973,121.27
27/02/1973,119.8
28/02/1973,120.41
01/03/1973,119.53
02/03/1973,120.11
05/03/1973,120.55
06/03/1973,121.91
07/03/1973,122.28
08/03/1973,122.11
09/03/1973,121.99
12/03/1973,121.86
13/03/1973,122.09
14/03/1973,122.1
15/03/1973,121.6
16/03/1973,121.22
19/03/1973,119.94
20/03/1973,119.26
21/03/1973,117.89
22/03/1973,115.69
23/03/1973,115.47
26/03/1973,115.54
27/03/1973,116.89
28/03/1973,117.14
29/03/1973,118.19
30/03/1973,117.46
02/04/1973,115.79
03/04/1973,114.47
04/04/1973,112.89
05/04/1973,112.02
06/04/1973,113.27
09/04/1973,114.01
10/04/1973,114.81
11/04/1973,115.29
12/04/1973,115.59
13/04/1973,115.22
16/04/1973,114.55
17/04/1973,113.64
18/04/1973,113.71
19/04/1973,114.15
23/04/1973,113.02
24/04/1973,111.23
25/04/1973,109.37
26/04/1973,109.72
27/04/1973,108.4
30/04/1973,107.85
01/05/1973,107.96
02/05/1973,109.05
03/05/1973,109.81
04/05/1973,110.89
07/05/1973,110.48
08/05/1973,110.67
09/05/1973,110.54
10/05/1973,110.32
11/05/1973,109.1
14/05/1973,106.46
15/05/1973,106.14
16/05/1973,106.1
17/05/1973,105.19
18/05/1973,102.89
21/05/1973,100.76
22/05/1973,101.59
23/05/1973,102.09
24/05/1973,104.27
25/05/1973,105.17
29/05/1973,104.85
30/05/1973,103.19
31/05/1973,102.64
01/06/1973,102.3
04/06/1973,100.77
05/06/1973,101.71
06/06/1973,101.7
07/06/1973,102.57
08/06/1973,103.72
11/06/1973,103.04
12/06/1973,104.79
13/06/1973,104.33
14/06/1973,103.56
15/06/1973,102.26
18/06/1973,100.77
19/06/1973,100.96
20/06/1973,101.19
21/06/1973,100.4
22/06/1973,100.99
25/06/1973,99.43
26/06/1973,99.96
27/06/1973,100.22
28/06/1973,101.16
29/06/1973,100.98
02/07/1973,100.15
03/07/1973,99.45
05/07/1973,99.39
06/07/1973,99.48
09/07/1973,100.01
10/07/1973,101.18
11/07/1973,102.69
12/07/1973,103.17
13/07/1973,103.03
16/07/1973,103.97
17/07/1973,104.64
18/07/1973,105.77
19/07/1973,106.52
20/07/1973,107.68
23/07/1973,107.75
24/07/1973,108.29
25/07/1973,109.19
26/07/1973,109.17
27/07/1973,109.36
30/07/1973,108.88
31/07/1973,108.64
01/08/1973,107.13
02/08/1973,106.98
03/08/1973,106.82
06/08/1973,107.21
07/08/1973,107.3
08/08/1973,106.13
09/08/1973,106.15
10/08/1973,105.32
13/08/1973,104.35
14/08/1973,103.59
15/08/1973,103.35
16/08/1973,103.31
17/08/1973,103.71
20/08/1973,102.67
21/08/1973,102.12
22/08/1973,101.34
23/08/1973,102.53
24/08/1973,102.4
27/08/1973,102.91
28/08/1973,102.99
29/08/1973,103.79
30/08/1973,103.99
31/08/1973,104.87
04/09/1973,105.5
05/09/1973,106.03
06/09/1973,106.36
07/09/1973,107.02
10/09/1973,106.25
11/09/1973,105.77
12/09/1973,105.33
13/09/1973,105.6
14/09/1973,106.07
17/09/1973,106.27
18/09/1973,106.3
19/09/1973,107.91
20/09/1973,108.76
21/09/1973,109.46
24/09/1973,109.69
25/09/1973,110.62
27/09/1973,111.27
28/09/1973,111.2
01/10/1973,110.97
02/10/1973,111.76
03/10/1973,112.13
04/10/1973,111.51
05/10/1973,112.56
08/10/1973,113.17
09/10/1973,113.07
10/10/1973,112.17
11/10/1973,113.56
12/10/1973,114.1
15/10/1973,113.13
16/10/1973,113.14
17/10/1973,112.66
18/10/1973,112.82
19/10/1973,113.25
22/10/1973,112.29
23/10/1973,111.81
24/10/1973,112.13
25/10/1973,112.31
26/10/1973,112.79
29/10/1973,112.09
30/10/1973,110.63
31/10/1973,110.17
01/11/1973,109.62
02/11/1973,108.93
05/11/1973,107.21
06/11/1973,106.29
07/11/1973,106.72
08/11/1973,107.31
09/11/1973,105.77
12/11/1973,105.08
13/11/1973,104.74
14/11/1973,101.98
15/11/1973,101.63
16/11/1973,101.38
19/11/1973,99
20/11/1973,96.58
21/11/1973,97.32
23/11/1973,97.3
26/11/1973,94.13
27/11/1973,93.07
28/11/1973,94.94
29/11/1973,94.62
30/11/1973,93.51
03/12/1973,91.97
04/12/1973,91.56
05/12/1973,89.73
06/12/1973,91.27
07/12/1973,92.32
10/12/1973,93.54
11/12/1973,92.2
12/12/1973,90.81
13/12/1973,89.12
14/12/1973,89.63
17/12/1973,89.13
18/12/1973,90.56
19/12/1973,90.24
20/12/1973,90.27
21/12/1973,89.52
24/12/1973,88.67
26/12/1973,90.19
27/12/1973,91.25
28/12/1973,91.68
31/12/1973,92.19
02/01/1974,92.53
03/01/1974,94.18
04/01/1974,94.1
07/01/1974,94.47
08/01/1974,94.02
09/01/1974,92.2
10/01/1974,91.42
11/01/1974,92.23
14/01/1974,92.4
15/01/1974,93.07
16/01/1974,94.49
17/01/1974,95.95
18/01/1974,95.32
21/01/1974,94.48
22/01/1974,95.29
23/01/1974,95.76
24/01/1974,95.61
25/01/1974,95.4
28/01/1974,95.02
29/01/1974,94.56
30/01/1974,95.17
31/01/1974,94.93
01/02/1974,94.15
04/02/1974,92.89
05/02/1974,92.46
06/02/1974,92.74
07/02/1974,92.81
08/02/1974,92.2
11/02/1974,91.13
12/02/1974,90.5
13/02/1974,90.08
14/02/1974,90.21
15/02/1974,90.98
19/02/1974,90.82
20/02/1974,91.56
21/02/1974,92.17
22/02/1974,92.93
25/02/1974,92.72
26/02/1974,93.11
27/02/1974,94.06
28/02/1974,94.35
01/03/1974,94.05
04/03/1974,93.8
05/03/1974,94.71
06/03/1974,95.12
07/03/1974,94.53
08/03/1974,95.17
11/03/1974,95.87
12/03/1974,95.8
13/03/1974,96.33
14/03/1974,96.51
15/03/1974,96.53
18/03/1974,95.37
19/03/1974,94.75
20/03/1974,94.95
21/03/1974,95.36
22/03/1974,95.45
25/03/1974,95.35
26/03/1974,95.27
27/03/1974,94.21
28/03/1974,92.87
29/03/1974,92.27
01/04/1974,91.9
02/04/1974,92.03
03/04/1974,92.13
04/04/1974,91.88
05/04/1974,90.7
08/04/1974,89.92
09/04/1974,90.18
10/04/1974,89.87
11/04/1974,89.79
15/04/1974,89.42
16/04/1974,90.33
17/04/1974,90.72
18/04/1974,90.9
19/04/1974,90.31
22/04/1974,90.27
23/04/1974,88.47
24/04/1974,86.95
25/04/1974,86.04
26/04/1974,86.24
29/04/1974,86.46
30/04/1974,86.86
01/05/1974,87.63
02/05/1974,87.97
03/05/1974,87.47
06/05/1974,87.31
07/05/1974,86.66
08/05/1974,85.74
09/05/1974,85.81
10/05/1974,84.3
13/05/1974,83.18
14/05/1974,83.16
15/05/1974,83.51
16/05/1974,83.5
17/05/1974,81.93
20/05/1974,81.43
21/05/1974,81.29
22/05/1974,80.72
23/05/1974,80.55
24/05/1974,81.45
28/05/1974,81.06
29/05/1974,79.78
30/05/1974,80.09
31/05/1974,80.2
03/06/1974,81.08
04/06/1974,81.77
05/06/1974,82.21
06/06/1974,83.2
07/06/1974,83.71
10/06/1974,83.92
11/06/1974,83.34
12/06/1974,83.1
13/06/1974,83.24
14/06/1974,82.76
17/06/1974,81.54
18/06/1974,81.25
19/06/1974,80.66
20/06/1974,79.85
21/06/1974,79.11
24/06/1974,78.88
25/06/1974,79.35
26/06/1974,78.27
27/06/1974,76.83
28/06/1974,75.96
01/07/1974,75.39
02/07/1974,73.81
03/07/1974,73.66
05/07/1974,73.57
08/07/1974,70.96
09/07/1974,70.59
10/07/1974,69.82
11/07/1974,69.95
12/07/1974,71.68
15/07/1974,71.98
16/07/1974,71.63
17/07/1974,72.71
18/07/1974,72.81
19/07/1974,73.4
22/07/1974,73.42
23/07/1974,74.44
24/07/1974,74.63
25/07/1974,73.51
26/07/1974,72.83
29/07/1974,71.49
30/07/1974,71.3
31/07/1974,69.99
01/08/1974,69.63
02/08/1974,69.4
05/08/1974,69.67
06/08/1974,70.53
07/08/1974,71.68
08/08/1974,70.66
09/08/1974,70.69
12/08/1974,70.36
13/08/1974,68.82
14/08/1974,67.25
15/08/1974,66.88
16/08/1974,65.86
19/08/1974,65.13
20/08/1974,65.72
21/08/1974,64.92
22/08/1974,63.59
23/08/1974,62.57
26/08/1974,62.94
27/08/1974,62.34
28/08/1974,62.43
29/08/1974,61.37
30/08/1974,62.37
03/09/1974,60.88
04/09/1974,58.95
05/09/1974,60.22
06/09/1974,60.7
09/09/1974,59.37
10/09/1974,58.97
11/09/1974,58.96
12/09/1974,57.71
13/09/1974,56.66
16/09/1974,57.24
17/09/1974,57.72
18/09/1974,58.12
19/09/1974,59.52
20/09/1974,59.9
23/09/1974,59.66
24/09/1974,58.84
25/09/1974,58.76
26/09/1974,57.87
27/09/1974,57.12
30/09/1974,55.67
01/10/1974,55.48
02/10/1974,55.67
03/10/1974,54.87
04/10/1974,55.16
08/10/1974,56.13
09/10/1974,57.57
10/10/1974,59.13
11/10/1974,60.42
14/10/1974,61.73
15/10/1974,61.4
16/10/1974,61.19
17/10/1974,62.04
18/10/1974,62.75
21/10/1974,63.82
22/10/1974,64.14
23/10/1974,63.4
24/10/1974,62.6
25/10/1974,62.88
28/10/1974,62.5
29/10/1974,63.67
30/10/1974,64.88
31/10/1974,65.23
01/11/1974,65.06
04/11/1974,64.62
05/11/1974,65.99
06/11/1974,66.11
07/11/1974,66.64
08/11/1974,66.51
11/11/1974,66.72
12/11/1974,65.36
13/11/1974,64.98
14/11/1974,65.04
15/11/1974,64.41
18/11/1974,62.09
19/11/1974,60.93
20/11/1974,60.75
21/11/1974,61.49
22/11/1974,62.07
25/11/1974,61.68
26/11/1974,62.65
27/11/1974,62.8
29/11/1974,62.95
02/12/1974,61.66
03/12/1974,60.5
04/12/1974,60.41
05/12/1974,58.92
06/12/1974,58.21
09/12/1974,57.91
10/12/1974,58.76
11/12/1974,59.27
12/12/1974,59.36
13/12/1974,59.22
16/12/1974,58.85
17/12/1974,59.18
18/12/1974,59.63
19/12/1974,59.46
20/12/1974,58.67
23/12/1974,57.86
24/12/1974,58.31
26/12/1974,58.88
27/12/1974,58.74
30/12/1974,58.78
31/12/1974,59.82
02/01/1975,60.7
03/01/1975,61.23
06/01/1975,61.74
07/01/1975,61.89
08/01/1975,61.5
09/01/1975,62.37
10/01/1975,63.69
13/01/1975,63.34
14/01/1975,63.11
15/01/1975,63.87
16/01/1975,64.8
17/01/1975,64.4
20/01/1975,64.44
21/01/1975,64.18
22/01/1975,64.12
23/01/1975,64.49
24/01/1975,65.38
27/01/1975,67.04
28/01/1975,67.92
29/01/1975,69.08
30/01/1975,68.99
31/01/1975,69.78
03/02/1975,70.73
04/02/1975,70.13
05/02/1975,71.07
06/02/1975,71.46
07/02/1975,71.12
10/02/1975,70.82
11/02/1975,70.83
12/02/1975,71.59
13/02/1975,72.88
14/02/1975,73.26
18/02/1975,72.47
19/02/1975,72.87
20/02/1975,73.58
21/02/1975,73.79
24/02/1975,73.14
25/02/1975,72.07
26/02/1975,72.24
27/02/1975,72.53
28/02/1975,73
03/03/1975,73.83
04/03/1975,74.21
05/03/1975,73.9
06/03/1975,74.03
07/03/1975,74.4
10/03/1975,74.88
11/03/1975,75.04
12/03/1975,74.13
13/03/1975,74.68
14/03/1975,76.07
17/03/1975,76.27
18/03/1975,76.18
19/03/1975,75.67
20/03/1975,75.78
21/03/1975,75.92
24/03/1975,74.42
25/03/1975,74.33
26/03/1975,75.56
27/03/1975,76.18
31/03/1975,75.66
01/04/1975,75.42
02/04/1975,75.62
03/04/1975,74.95
04/04/1975,74.73
07/04/1975,74.34
08/04/1975,74.53
09/04/1975,75.4
10/04/1975,75.76
11/04/1975,76.31
14/04/1975,77.33
15/04/1975,77.51
16/04/1975,78
17/04/1975,78.26
18/04/1975,78.08
21/04/1975,79.08
22/04/1975,78.54
23/04/1975,78.24
24/04/1975,78.07
25/04/1975,78.64
28/04/1975,78.28
29/04/1975,77.82
30/04/1975,78.54
01/05/1975,79.27
02/05/1975,80.25
05/05/1975,81.14
06/05/1975,80.81
07/05/1975,81.31
08/05/1975,82.12
09/05/1975,82.82
12/05/1975,82.3
13/05/1975,82.35
14/05/1975,82.91
15/05/1975,82.79
16/05/1975,82.44
19/05/1975,81.99
20/05/1975,81.82
21/05/1975,80.95
22/05/1975,81.56
23/05/1975,82.62
27/05/1975,82.49
28/05/1975,81.98
29/05/1975,81.78
30/05/1975,83.1
02/06/1975,83.88
03/06/1975,84.14
04/06/1975,84.04
05/06/1975,84.24
06/06/1975,84.77
09/06/1975,84.01
10/06/1975,83.4
11/06/1975,83.6
12/06/1975,82.99
13/06/1975,83.43
16/06/1975,84.01
17/06/1975,83.43
18/06/1975,83.47
19/06/1975,84.55
20/06/1975,85.24
23/06/1975,85.77
24/06/1975,86.23
25/06/1975,86.3
26/06/1975,86.45
27/06/1975,86.5
30/06/1975,87.02
01/07/1975,86.33
02/07/1975,85.64
03/07/1975,86.2
07/07/1975,85.6
08/07/1975,85.39
09/07/1975,86.5
10/07/1975,86.83
11/07/1975,87.2
14/07/1975,87.58
15/07/1975,88
16/07/1975,87.39
17/07/1975,87.13
18/07/1975,87.02
21/07/1975,86.77
22/07/1975,85.72
23/07/1975,84.62
24/07/1975,84.14
25/07/1975,83.6
28/07/1975,83.09
29/07/1975,82.67
30/07/1975,83.03
31/07/1975,83.19
01/08/1975,81.62
04/08/1975,80.98
05/08/1975,80.17
06/08/1975,80.24
07/08/1975,79.59
08/08/1975,79.55
11/08/1975,79.45
12/08/1975,79.6
13/08/1975,79.09
14/08/1975,78.45
15/08/1975,78.58
18/08/1975,78.03
19/08/1975,76.65
20/08/1975,75.52
21/08/1975,75.9
22/08/1975,76.45
25/08/1975,76.84
26/08/1975,76.21
27/08/1975,76.57
28/08/1975,78.06
29/08/1975,79.01
02/09/1975,77.89
03/09/1975,78.08
04/09/1975,78.13
05/09/1975,77.78
08/09/1975,77.46
09/09/1975,76.6
10/09/1975,75.24
11/09/1975,74.85
12/09/1975,74.72
15/09/1975,74.47
16/09/1975,73.78
17/09/1975,73.87
18/09/1975,74.78
19/09/1975,76.39
22/09/1975,75.86
23/09/1975,75.94
24/09/1975,76.43
25/09/1975,76.1
26/09/1975,76.14
29/09/1975,75.37
30/09/1975,74.33
01/10/1975,73.8
02/10/1975,74.16
03/10/1975,75.5
06/10/1975,76.03
07/10/1975,75.88
08/10/1975,76.61
09/10/1975,76.87
10/10/1975,76.96
13/10/1975,77.7
14/10/1975,78.19
15/10/1975,78.2
17/10/1975,77.63
20/10/1975,78.13
21/10/1975,78.43
22/10/1975,78.91
23/10/1975,78.06
24/10/1975,78.62
27/10/1975,78.29
28/10/1975,78.73
29/10/1975,77.58
30/10/1975,77.45
31/10/1975,76.99
03/11/1975,76.62
04/11/1975,76.86
05/11/1975,77.3
06/11/1975,77.39
07/11/1975,77.21
10/11/1975,77.46
11/11/1975,78
12/11/1975,79.27
13/11/1975,79.22
14/11/1975,78.98
17/11/1975,79.1
18/11/1975,78.62
19/11/1975,77.87
20/11/1975,77.67
21/11/1975,77.74
24/11/1975,77.92
25/11/1975,78.18
26/11/1975,78.56
28/11/1975,78.8
01/12/1975,78.66
02/12/1975,77.33
03/12/1975,75.67
04/12/1975,75.2
05/12/1975,74.72
08/12/1975,74.92
09/12/1975,74.52
10/12/1975,75.25
11/12/1975,75.08
12/12/1975,74.91
15/12/1975,74.54
16/12/1975,75.19
17/12/1975,75.8
18/12/1975,76.07
19/12/1975,75.92
22/12/1975,75.59
23/12/1975,75.88
24/12/1975,76.37
26/12/1975,77.13
29/12/1975,76.94
30/12/1975,76.67
31/12/1975,77.62
02/01/1976,78.06
05/01/1976,78.76
06/01/1976,80.27
07/01/1976,80.99
08/01/1976,81.65
09/01/1976,82.31
12/01/1976,82.71
13/01/1976,82.42
14/01/1976,83.62
15/01/1976,83.73
16/01/1976,84.3
19/01/1976,84.73
20/01/1976,84.9
21/01/1976,84.95
22/01/1976,84.62
23/01/1976,85.26
26/01/1976,85.05
27/01/1976,84.76
28/01/1976,84.63
29/01/1976,86.15
30/01/1976,87.05
02/02/1976,87.28
03/02/1976,87.38
04/02/1976,88.45
05/02/1976,88.02
06/02/1976,87.25
09/02/1976,87.83
10/02/1976,87.95
11/02/1976,88.69
12/02/1976,88.88
13/02/1976,88.96
17/02/1976,88.82
18/02/1976,89.23
19/02/1976,90.14
20/02/1976,91.02
23/02/1976,91.31
24/02/1976,91.73
25/02/1976,92.09
26/02/1976,91.45
