Date,value
26/05/1896,40.94
27/05/1896,40.58
28/05/1896,40.2
29/05/1896,40.63
01/06/1896,40.6
02/06/1896,40.04
03/06/1896,39.77
04/06/1896,39.94
05/06/1896,40.32
08/06/1896,39.81
09/06/1896,39.34
10/06/1896,38.41
11/06/1896,39.4
12/06/1896,39.31
15/06/1896,39.93
16/06/1896,40.45
17/06/1896,40.54
18/06/1896,39.76
19/06/1896,40.03
22/06/1896,38.73
23/06/1896,38.14
24/06/1896,38.27
25/06/1896,37.97
26/06/1896,37.89
29/06/1896,35.53
30/06/1896,36.15
01/07/1896,34.59
02/07/1896,34.91
03/07/1896,34.74
06/07/1896,34.87
07/07/1896,35.15
08/07/1896,35.19
09/07/1896,34.68
10/07/1896,34.84
13/07/1896,34.69
14/07/1896,33.43
15/07/1896,32.28
16/07/1896,31.95
17/07/1896,31.94
20/07/1896,30.5
21/07/1896,30.68
22/07/1896,31.99
23/07/1896,32.29
24/07/1896,31.54
27/07/1896,31.46
28/07/1896,30.82
29/07/1896,30.97
30/07/1896,31.48
31/07/1896,32.02
03/08/1896,31.49
04/08/1896,30.99
05/08/1896,30.93
06/08/1896,29.99
07/08/1896,28.66
10/08/1896,28.96
11/08/1896,30.3
12/08/1896,29.37
13/08/1896,30.37
14/08/1896,30.73
17/08/1896,31.06
18/08/1896,30.99
19/08/1896,31.31
20/08/1896,30.72
21/08/1896,30.55
24/08/1896,30.67
25/08/1896,30.61
26/08/1896,30.29
27/08/1896,30.31
28/08/1896,30.88
31/08/1896,31.97
01/09/1896,32.02
02/09/1896,33.49
03/09/1896,33.8
04/09/1896,34.7
08/09/1896,35.5
09/09/1896,35.39
10/09/1896,34.58
11/09/1896,35.3
14/09/1896,34.86
15/09/1896,34.13
16/09/1896,33.32
17/09/1896,34.33
18/09/1896,34.81
21/09/1896,35.53
22/09/1896,35.59
23/09/1896,35.78
24/09/1896,36.23
25/09/1896,36.61
28/09/1896,36.35
29/09/1896,36.33
30/09/1896,36.05
01/10/1896,36.01
02/10/1896,35.88
05/10/1896,35.92
06/10/1896,35.91
07/10/1896,35.3
08/10/1896,35.42
09/10/1896,34.96
12/10/1896,34.74
13/10/1896,36.18
14/10/1896,36.15
15/10/1896,36.2
16/10/1896,36.26
19/10/1896,36.5
20/10/1896,37.42
21/10/1896,37.32
22/10/1896,37.86
23/10/1896,38.49
26/10/1896,38.71
27/10/1896,38.88
28/10/1896,38.39
29/10/1896,37.75
30/10/1896,39.4
02/11/1896,40.93
04/11/1896,42.79
05/11/1896,41.86
06/11/1896,43.33
09/11/1896,44.44
10/11/1896,44.56
11/11/1896,44.33
12/11/1896,44.9
13/11/1896,44.5
16/11/1896,43.59
17/11/1896,43.59
18/11/1896,43.63
19/11/1896,43.44
20/11/1896,43.24
23/11/1896,42.95
24/11/1896,42.71
25/11/1896,42.47
27/11/1896,41.9
30/11/1896,41
01/12/1896,41.98
02/12/1896,41.95
03/12/1896,42.22
04/12/1896,42.07
07/12/1896,41.58
08/12/1896,41.6
09/12/1896,41.78
10/12/1896,41.48
11/12/1896,41.42
14/12/1896,40.42
15/12/1896,39.5
16/12/1896,39.96
17/12/1896,40.8
18/12/1896,38.59
21/12/1896,39.8
22/12/1896,39.53
23/12/1896,39.76
24/12/1896,40.02
28/12/1896,40.14
29/12/1896,40.52
30/12/1896,40.62
31/12/1896,40.45
04/01/1897,40.37
05/01/1897,40.87
06/01/1897,40.95
07/01/1897,40.87
08/01/1897,40.97
11/01/1897,40.75
12/01/1897,41.4
13/01/1897,41.45
14/01/1897,41.79
15/01/1897,42.27
18/01/1897,42.76
19/01/1897,43.25
20/01/1897,42.78
21/01/1897,42.52
22/01/1897,42.42
25/01/1897,41.91
26/01/1897,42.22
27/01/1897,42.21
28/01/1897,41.88
29/01/1897,42.06
01/02/1897,42.38
02/02/1897,42.02
03/02/1897,41.93
04/02/1897,41.3
05/02/1897,41.23
08/02/1897,41.11
09/02/1897,40.57
10/02/1897,40.57
11/02/1897,40.27
15/02/1897,39.74
16/02/1897,40.3
17/02/1897,40.3
18/02/1897,40.32
19/02/1897,40.28
23/02/1897,40.69
24/02/1897,40.76
25/02/1897,40.21
26/02/1897,41.29
01/03/1897,41.69
02/03/1897,41.88
03/03/1897,42.13
04/03/1897,41.34
05/03/1897,41.45
08/03/1897,41.9
09/03/1897,41.62
10/03/1897,41.79
11/03/1897,41.94
12/03/1897,42.05
15/03/1897,42.08
16/03/1897,41.93
17/03/1897,41.5
18/03/1897,41.6
19/03/1897,41.12
22/03/1897,41.39
23/03/1897,40.86
24/03/1897,40.6
25/03/1897,40.58
26/03/1897,40.07
29/03/1897,39.13
30/03/1897,39.86
31/03/1897,39.47
01/04/1897,39.77
02/04/1897,39.81
05/04/1897,39.74
06/04/1897,39.57
07/04/1897,39.73
08/04/1897,40.37
09/04/1897,40.21
12/04/1897,39.95
13/04/1897,40.43
14/04/1897,39.76
15/04/1897,39.41
19/04/1897,38.49
20/04/1897,38.69
21/04/1897,38.91
22/04/1897,38.57
23/04/1897,38.49
26/04/1897,39.22
28/04/1897,39.02
29/04/1897,39.01
30/04/1897,38.96
03/05/1897,38.78
04/05/1897,39.48
05/05/1897,39.18
06/05/1897,39.54
07/05/1897,39.59
10/05/1897,39.95
11/05/1897,39.9
12/05/1897,39.69
13/05/1897,39.27
14/05/1897,38.94
17/05/1897,38.67
18/05/1897,39.2
19/05/1897,38.8
20/05/1897,38.67
21/05/1897,38.83
24/05/1897,39.33
25/05/1897,39.2
26/05/1897,39.55
27/05/1897,39.21
28/05/1897,39.64
01/06/1897,40.01
02/06/1897,40.22
03/06/1897,40.28
04/06/1897,40.52
07/06/1897,41.32
08/06/1897,41.74
09/06/1897,42.21
10/06/1897,42.38
11/06/1897,42.54
14/06/1897,42.96
15/06/1897,42.8
16/06/1897,42.39
17/06/1897,42.69
18/06/1897,43.07
21/06/1897,42.62
22/06/1897,42.8
23/06/1897,43.18
24/06/1897,43.39
25/06/1897,43.28
28/06/1897,44.61
29/06/1897,44.27
30/06/1897,44.1
01/07/1897,44.21
02/07/1897,44.18
06/07/1897,43.6
07/07/1897,44.07
08/07/1897,43.92
09/07/1897,44.16
12/07/1897,45.05
13/07/1897,45.61
14/07/1897,45.71
15/07/1897,45.27
16/07/1897,45.48
19/07/1897,46.45
20/07/1897,46.76
21/07/1897,46.95
22/07/1897,47.73
23/07/1897,47.88
26/07/1897,47.71
27/07/1897,47.11
28/07/1897,47.86
29/07/1897,47.7
30/07/1897,47.95
02/08/1897,48.84
03/08/1897,50.1
04/08/1897,50.74
05/08/1897,51.25
06/08/1897,51.72
09/08/1897,51.32
10/08/1897,51.73
11/08/1897,51.8
12/08/1897,51.97
13/08/1897,51.5
16/08/1897,52.19
17/08/1897,51.55
18/08/1897,51.79
19/08/1897,51.8
20/08/1897,51.65
23/08/1897,52.39
24/08/1897,52.53
25/08/1897,52.13
26/08/1897,52.56
27/08/1897,52.92
30/08/1897,53.23
31/08/1897,54.81
01/09/1897,55.44
02/09/1897,55.77
03/09/1897,55.64
07/09/1897,55.75
08/09/1897,55.6
09/09/1897,55.81
10/09/1897,55.82
13/09/1897,54.61
14/09/1897,55.35
15/09/1897,55.62
16/09/1897,55.27
17/09/1897,55.46
20/09/1897,54.66
21/09/1897,52.53
22/09/1897,53.45
23/09/1897,53.6
24/09/1897,52.48
27/09/1897,52.93
28/09/1897,52.31
29/09/1897,51.9
30/09/1897,50.98
01/10/1897,51.54
04/10/1897,52.66
05/10/1897,52.26
06/10/1897,51.79
07/10/1897,51.37
08/10/1897,51.64
11/10/1897,50.64
12/10/1897,48.64
13/10/1897,49.35
14/10/1897,48.79
15/10/1897,48.42
18/10/1897,49.2
19/10/1897,49.84
20/10/1897,50.39
21/10/1897,49.82
22/10/1897,50
25/10/1897,48.76
26/10/1897,49.1
27/10/1897,48.6
28/10/1897,48.46
29/10/1897,48.81
01/11/1897,49.11
03/11/1897,47.67
04/11/1897,47.31
05/11/1897,45.73
08/11/1897,45.65
09/11/1897,46.53
10/11/1897,47.12
11/11/1897,46.19
12/11/1897,46.44
15/11/1897,46.47
16/11/1897,47.05
17/11/1897,46.83
18/11/1897,46.99
19/11/1897,47.27
22/11/1897,46.89
23/11/1897,46.63
24/11/1897,46.21
26/11/1897,46.7
29/11/1897,46.8
30/11/1897,47.46
01/12/1897,48.41
02/12/1897,48.31
03/12/1897,48.31
06/12/1897,48.79
07/12/1897,49.46
08/12/1897,49.39
09/12/1897,49.6
10/12/1897,49.18
13/12/1897,49.81
14/12/1897,49.67
15/12/1897,49.02
16/12/1897,48.54
17/12/1897,48.14
20/12/1897,48.45
21/12/1897,48.25
22/12/1897,48.54
23/12/1897,48.84
24/12/1897,49.39
27/12/1897,49.29
28/12/1897,49.34
29/12/1897,49.33
30/12/1897,49.21
31/12/1897,49.41
03/01/1898,49.31
04/01/1898,48.91
05/01/1898,49.53
06/01/1898,50.18
07/01/1898,50.67
10/01/1898,50.53
11/01/1898,50.33
12/01/1898,50.19
13/01/1898,49.85
14/01/1898,49.63
17/01/1898,49.36
18/01/1898,48.81
19/01/1898,49.28
20/01/1898,49.06
21/01/1898,48.92
24/01/1898,48
25/01/1898,48.66
26/01/1898,49.53
27/01/1898,49.78
28/01/1898,49.32
31/01/1898,50.01
01/02/1898,49.76
02/02/1898,49.54
03/02/1898,49.54
04/02/1898,49.82
07/02/1898,50.11
08/02/1898,49.62
09/02/1898,49.86
10/02/1898,50.16
11/02/1898,50.14
14/02/1898,49.49
15/02/1898,50.04
16/02/1898,48.97
17/02/1898,49.2
18/02/1898,48.59
21/02/1898,47.11
23/02/1898,46.16
24/02/1898,44.67
25/02/1898,45.31
28/02/1898,46.17
01/03/1898,47.47
02/03/1898,46.58
03/03/1898,46.55
04/03/1898,46.16
07/03/1898,44.86
08/03/1898,45.3
09/03/1898,45.51
10/03/1898,45.38
11/03/1898,44.44
14/03/1898,44.73
15/03/1898,44.41
16/03/1898,45.53
17/03/1898,44.55
18/03/1898,44.86
21/03/1898,44.5
22/03/1898,43.45
23/03/1898,43.22
24/03/1898,42.73
25/03/1898,42
28/03/1898,45.34
29/03/1898,44.49
30/03/1898,46.15
31/03/1898,45.42
01/04/1898,44.14
04/04/1898,45.58
05/04/1898,45.06
06/04/1898,46.02
07/04/1898,45.98
08/04/1898,45.48
11/04/1898,45.95
12/04/1898,46.32
13/04/1898,45.19
14/04/1898,46.06
15/04/1898,45.37
18/04/1898,44.92
19/04/1898,44.48
20/04/1898,44.56
21/04/1898,43.27
22/04/1898,43.87
25/04/1898,44.02
26/04/1898,44.36
27/04/1898,44.4
28/04/1898,45.01
29/04/1898,45.75
02/05/1898,48.6
03/05/1898,48.3
05/05/1898,49.43
06/05/1898,49.16
09/05/1898,51.05
10/05/1898,50.46
11/05/1898,51.63
12/05/1898,51.09
13/05/1898,50.82
16/05/1898,50.33
17/05/1898,51.26
18/05/1898,50.55
19/05/1898,51.04
20/05/1898,50.74
23/05/1898,51.73
24/05/1898,52.29
25/05/1898,51.87
26/05/1898,51.9
27/05/1898,52.08
31/05/1898,52.74
01/06/1898,52.87
02/06/1898,53.36
03/06/1898,52.77
06/06/1898,53.33
07/06/1898,53.3
08/06/1898,53.15
09/06/1898,53.12
10/06/1898,53.71
13/06/1898,52.61
14/06/1898,52.2
15/06/1898,50.87
16/06/1898,51.77
17/06/1898,52.13
20/06/1898,51.9
21/06/1898,51.73
22/06/1898,51.38
23/06/1898,51.74
24/06/1898,52.01
27/06/1898,52.66
28/06/1898,52.44
29/06/1898,52.79
30/06/1898,52.62
01/07/1898,53
05/07/1898,52.99
06/07/1898,52.78
07/07/1898,53.09
08/07/1898,53.25
11/07/1898,53.35
12/07/1898,53.16
13/07/1898,52.61
14/07/1898,53.15
15/07/1898,52.53
18/07/1898,52.27
19/07/1898,52.32
20/07/1898,52.64
21/07/1898,53.13
22/07/1898,53.01
25/07/1898,53.67
26/07/1898,54.17
27/07/1898,53.78
28/07/1898,53.85
29/07/1898,54.02
01/08/1898,54.6
02/08/1898,55.26
03/08/1898,55.46
04/08/1898,55.26
05/08/1898,55.85
08/08/1898,56.31
09/08/1898,56.3
10/08/1898,56.61
11/08/1898,56.55
12/08/1898,56.21
15/08/1898,57.5
16/08/1898,58.45
17/08/1898,58.89
18/08/1898,58.08
19/08/1898,59.09
22/08/1898,59.39
23/08/1898,59.63
24/08/1898,59.72
25/08/1898,60.52
26/08/1898,60.97
29/08/1898,59.57
30/08/1898,59.92
31/08/1898,60.35
01/09/1898,60.5
02/09/1898,60.38
06/09/1898,60.16
07/09/1898,58.92
08/09/1898,58.54
09/09/1898,57.77
12/09/1898,58.08
13/09/1898,57.55
14/09/1898,57.42
15/09/1898,58.38
16/09/1898,58.04
19/09/1898,57.61
20/09/1898,57.23
21/09/1898,58.33
22/09/1898,57.73
23/09/1898,57.63
26/09/1898,56.55
27/09/1898,55.22
28/09/1898,54.52
29/09/1898,54.88
30/09/1898,53.44
03/10/1898,53.62
04/10/1898,53.8
05/10/1898,53.76
06/10/1898,53.36
07/10/1898,53.08
10/10/1898,52.51
11/10/1898,51.85
12/10/1898,51.81
13/10/1898,52.87
14/10/1898,52.28
17/10/1898,52.18
18/10/1898,51.76
19/10/1898,51.56
20/10/1898,51.8
21/10/1898,52.21
24/10/1898,52.85
25/10/1898,53.64
26/10/1898,54.23
27/10/1898,54.24
28/10/1898,54.89
31/10/1898,55.43
01/11/1898,54.94
02/11/1898,54.51
03/11/1898,54.95
04/11/1898,54.75
07/11/1898,55.57
09/11/1898,55.3
10/11/1898,56.02
11/11/1898,56.4
14/11/1898,57.08
15/11/1898,56.9
16/11/1898,56.77
17/11/1898,56.79
18/11/1898,56.58
21/11/1898,56.75
22/11/1898,56.97
23/11/1898,56.71
25/11/1898,56.27
28/11/1898,56.79
29/11/1898,56.89
30/11/1898,57.2
01/12/1898,58.16
02/12/1898,58.14
05/12/1898,58.3
06/12/1898,58.3
07/12/1898,58.52
08/12/1898,59.04
09/12/1898,59.75
12/12/1898,60.28
13/12/1898,59.53
14/12/1898,59.38
15/12/1898,58.97
16/12/1898,58.81
19/12/1898,58.78
20/12/1898,59.11
21/12/1898,59.19
22/12/1898,59.43
23/12/1898,60.09
27/12/1898,60.42
28/12/1898,59
29/12/1898,60.16
30/12/1898,60.52
03/01/1899,60.41
04/01/1899,60.69
05/01/1899,60.91
06/01/1899,60.86
09/01/1899,61.98
10/01/1899,61.45
11/01/1899,61.31
12/01/1899,61.23
13/01/1899,61.71
16/01/1899,61.28
17/01/1899,61.41
18/01/1899,61.93
19/01/1899,62.3
20/01/1899,62.4
23/01/1899,62.37
24/01/1899,61.8
25/01/1899,63.05
26/01/1899,63.83
27/01/1899,64.64
30/01/1899,65.02
31/01/1899,64.35
01/02/1899,64.44
02/02/1899,63.93
03/02/1899,63.61
06/02/1899,63.05
07/02/1899,61.95
08/02/1899,62.23
09/02/1899,62.1
10/02/1899,62.11
14/02/1899,62.55
15/02/1899,62.5
16/02/1899,62.7
17/02/1899,63.13
20/02/1899,66.76
21/02/1899,66.89
23/02/1899,67.32
24/02/1899,67.35
27/02/1899,66.98
28/02/1899,66.78
01/03/1899,66.64
02/03/1899,65.9
03/03/1899,67.02
06/03/1899,65.95
07/03/1899,66.4
08/03/1899,67.29
09/03/1899,67.66
10/03/1899,68.14
13/03/1899,68.89
14/03/1899,68.98
15/03/1899,68.9
16/03/1899,70.71
17/03/1899,71.26
20/03/1899,71.19
21/03/1899,71.28
22/03/1899,71.83
23/03/1899,71.56
24/03/1899,71.98
27/03/1899,73.73
28/03/1899,74.7
29/03/1899,74.17
30/03/1899,74.33
03/04/1899,76.02
04/04/1899,76.04
05/04/1899,75.87
06/04/1899,74.17
07/04/1899,73.08
10/04/1899,72.6
11/04/1899,74.49
12/04/1899,75.1
13/04/1899,75.33
14/04/1899,76.04
17/04/1899,75.96
18/04/1899,76.36
19/04/1899,76.29
20/04/1899,76.05
21/04/1899,76.71
24/04/1899,76.53
25/04/1899,77.28
26/04/1899,77.14
27/04/1899,77.03
28/04/1899,77.1
01/05/1899,74.59
02/05/1899,76.04
03/05/1899,76
04/05/1899,75.39
05/05/1899,74.48
08/05/1899,72.18
09/05/1899,69.98
10/05/1899,72.47
11/05/1899,71.88
12/05/1899,72.18
15/05/1899,69.77
16/05/1899,70.96
17/05/1899,72.75
18/05/1899,71.84
19/05/1899,71.81
22/05/1899,71.71
23/05/1899,71.01
24/05/1899,70.27
25/05/1899,70.76
26/05/1899,70.29
31/05/1899,67.51
01/06/1899,68.4
02/06/1899,70.11
05/06/1899,69.73
06/06/1899,70.09
07/06/1899,70.71
08/06/1899,71.03
09/06/1899,72.29
12/06/1899,73.08
13/06/1899,71.88
14/06/1899,71.92
15/06/1899,71.71
16/06/1899,71.62
19/06/1899,70.43
20/06/1899,70.3
21/06/1899,69.39
22/06/1899,68.84
23/06/1899,69.82
26/06/1899,69.85
27/06/1899,70.44
28/06/1899,70.54
29/06/1899,70.18
30/06/1899,70.38
05/07/1899,71.48
06/07/1899,71.92
07/07/1899,72.15
10/07/1899,70.55
11/07/1899,71.35
12/07/1899,71.55
13/07/1899,71.67
14/07/1899,71.02
17/07/1899,70.9
18/07/1899,71.37
19/07/1899,71.07
20/07/1899,71.57
21/07/1899,72.08
24/07/1899,71.75
25/07/1899,72.19
26/07/1899,71.99
27/07/1899,72.48
28/07/1899,72.95
31/07/1899,73.73
01/08/1899,73.89
02/08/1899,74.29
03/08/1899,74.61
04/08/1899,74.68
07/08/1899,73.68
08/08/1899,74.23
09/08/1899,74.59
10/08/1899,75.37
11/08/1899,75.19
14/08/1899,76.23
15/08/1899,75.63
16/08/1899,75.15
17/08/1899,75.62
18/08/1899,75.64
21/08/1899,75.73
22/08/1899,75.1
23/08/1899,76
24/08/1899,75.61
25/08/1899,75.59
28/08/1899,75.64
29/08/1899,75.26
30/08/1899,76.04
31/08/1899,75.66
01/09/1899,75.57
05/09/1899,77.61
06/09/1899,76.97
07/09/1899,76.61
08/09/1899,76.56
11/09/1899,75.59
12/09/1899,74.68
13/09/1899,76.11
14/09/1899,75.65
15/09/1899,74.55
18/09/1899,72.39
19/09/1899,73.1
20/09/1899,72.55
21/09/1899,73.1
22/09/1899,74.22
25/09/1899,72.76
26/09/1899,72.4
27/09/1899,72.64
28/09/1899,72.87
02/10/1899,70.95
03/10/1899,70.97
04/10/1899,71.73
05/10/1899,72.03
06/10/1899,72.3
09/10/1899,72.67
10/10/1899,73.47
11/10/1899,73
12/10/1899,72.45
13/10/1899,71.81
16/10/1899,72.47
17/10/1899,72.22
18/10/1899,72.93
19/10/1899,72.86
20/10/1899,73.11
23/10/1899,74.61
24/10/1899,74.31
25/10/1899,74.41
26/10/1899,74.52
27/10/1899,74.42
30/10/1899,74.37
31/10/1899,74.97
01/11/1899,75.17
02/11/1899,75.72
03/11/1899,75.34
06/11/1899,75.13
08/11/1899,75.13
09/11/1899,74.38
10/11/1899,73.67
13/11/1899,74.08
14/11/1899,74.16
15/11/1899,74.67
16/11/1899,75.48
17/11/1899,75.8
20/11/1899,75.63
21/11/1899,75.05
22/11/1899,75.2
23/11/1899,75.5
24/11/1899,75.8
27/11/1899,75.69
28/11/1899,75.48
29/11/1899,75.55
01/12/1899,75.47
04/12/1899,74.26
05/12/1899,73.57
06/12/1899,73.53
07/12/1899,73.03
08/12/1899,70.27
11/12/1899,67.43
12/12/1899,67.54
13/12/1899,64.03
14/12/1899,65.26
15/12/1899,66.21
18/12/1899,58.27
19/12/1899,61.02
20/12/1899,61.19
21/12/1899,59.97
22/12/1899,58.69
26/12/1899,62
27/12/1899,64.47
28/12/1899,64.39
29/12/1899,65.73
02/01/1900,68.13
03/01/1900,66.61
04/01/1900,67.15
05/01/1900,66.71
08/01/1900,66.41
09/01/1900,64.99
10/01/1900,64.14
11/01/1900,63.27
12/01/1900,64.93
15/01/1900,64.22
16/01/1900,64.29
17/01/1900,64.56
18/01/1900,64.28
19/01/1900,65.29
22/01/1900,65.37
23/01/1900,64.38
24/01/1900,64.72
25/01/1900,65.05
26/01/1900,64.23
29/01/1900,64.45
30/01/1900,66.06
31/01/1900,66.13
01/02/1900,67.34
02/02/1900,67.86
05/02/1900,68.36
06/02/1900,68.03
07/02/1900,67.94
08/02/1900,67.46
09/02/1900,66.86
13/02/1900,67.39
14/02/1900,66.9
15/02/1900,67.08
16/02/1900,66.4
19/02/1900,66.25
20/02/1900,66.16
21/02/1900,65.59
23/02/1900,64.52
26/02/1900,63.56
27/02/1900,63.35
28/02/1900,63.96
01/03/1900,63.59
02/03/1900,61.95
05/03/1900,62.12
06/03/1900,61.87
07/03/1900,61.83
08/03/1900,61.39
09/03/1900,61.11
12/03/1900,63.31
13/03/1900,62.88
14/03/1900,62.03
15/03/1900,61.81
16/03/1900,61.91
19/03/1900,62.91
20/03/1900,63.45
21/03/1900,64.08
22/03/1900,64.06
23/03/1900,63.67
26/03/1900,64.06
27/03/1900,64.71
28/03/1900,65.12
29/03/1900,64.07
30/03/1900,65.39
02/04/1900,65.55
03/04/1900,65.17
04/04/1900,65.11
05/04/1900,65.47
06/04/1900,66.15
09/04/1900,65.46
10/04/1900,64.55
11/04/1900,64.78
12/04/1900,64.4
16/04/1900,61.55
17/04/1900,61.8
18/04/1900,61.82
19/04/1900,62.38
20/04/1900,62.2
23/04/1900,61.19
24/04/1900,61.69
25/04/1900,61.89
26/04/1900,63.05
27/04/1900,62.25
30/04/1900,61.33
01/05/1900,61.32
02/05/1900,61.05
03/05/1900,61.02
04/05/1900,61.18
07/05/1900,60.62
08/05/1900,59.26
09/05/1900,59.94
10/05/1900,60.1
11/05/1900,58.62
14/05/1900,57.55
15/05/1900,56.62
16/05/1900,57.12
17/05/1900,56.76
18/05/1900,57.76
21/05/1900,57.4
22/05/1900,58.1
23/05/1900,58.35
24/05/1900,57.51
25/05/1900,57.26
28/05/1900,57.67
29/05/1900,58.01
31/05/1900,59.1
01/06/1900,59.38
04/06/1900,57.97
05/06/1900,57.48
06/06/1900,56.98
07/06/1900,57.56
08/06/1900,56.62
11/06/1900,56.03
12/06/1900,56.15
13/06/1900,57.12
14/06/1900,56.51
15/06/1900,56.17
18/06/1900,54.96
19/06/1900,55.08
20/06/1900,54.39
21/06/1900,54.65
22/06/1900,54.11
25/06/1900,53.68
26/06/1900,54
27/06/1900,54.11
28/06/1900,54.75
29/06/1900,54.83
02/07/1900,55.48
03/07/1900,55.67
05/07/1900,56.51
06/07/1900,56.13
09/07/1900,55.76
10/07/1900,56.91
11/07/1900,56.77
12/07/1900,56.71
13/07/1900,55.98
16/07/1900,56.22
17/07/1900,56.75
18/07/1900,56.61
19/07/1900,57.27
20/07/1900,58.35
23/07/1900,59.02
24/07/1900,58.35
25/07/1900,58.18
26/07/1900,57.93
27/07/1900,58.03
30/07/1900,57.13
31/07/1900,56.8
01/08/1900,57.06
02/08/1900,57.21
03/08/1900,57.29
06/08/1900,57.57
07/08/1900,57.71
08/08/1900,57.88
09/08/1900,57.74
10/08/1900,58
13/08/1900,58.5
14/08/1900,58.77
15/08/1900,58.9
16/08/1900,58.86
17/08/1900,58.84
20/08/1900,58.8
21/08/1900,58.55
22/08/1900,58.65
23/08/1900,58.42
24/08/1900,58.3
27/08/1900,58.22
28/08/1900,57.79
29/08/1900,58.43
30/08/1900,58.39
31/08/1900,57.81
04/09/1900,58.55
05/09/1900,58.58
06/09/1900,58.5
07/09/1900,58.32
10/09/1900,58.07
11/09/1900,58.1
12/09/1900,58.25
13/09/1900,58.2
14/09/1900,57.47
17/09/1900,56.67
18/09/1900,56.63
19/09/1900,55.63
20/09/1900,54.37
21/09/1900,54.37
24/09/1900,52.96
25/09/1900,53.13
26/09/1900,53.25
27/09/1900,54.53
28/09/1900,54.14
01/10/1900,54.96
02/10/1900,54.52
03/10/1900,54.74
04/10/1900,55.29
05/10/1900,55.7
08/10/1900,55.38
09/10/1900,55.51
10/10/1900,54.9
11/10/1900,55.34
12/10/1900,56.09
15/10/1900,57.9
16/10/1900,57.82
17/10/1900,57.89
18/10/1900,58.46
19/10/1900,58.73
22/10/1900,60.63
23/10/1900,60.79
24/10/1900,60.79
25/10/1900,60.64
26/10/1900,60.5
29/10/1900,59.31
30/10/1900,59.53
31/10/1900,59.04
01/11/1900,59.18
02/11/1900,59.39
05/11/1900,60.87
07/11/1900,62.9
08/11/1900,63.76
09/11/1900,65.15
12/11/1900,67.33
13/11/1900,65.73
14/11/1900,66.23
15/11/1900,66.81
16/11/1900,68.19
19/11/1900,68.88
20/11/1900,69.07
21/11/1900,68.97
22/11/1900,68.41
23/11/1900,66.92
26/11/1900,67.23
27/11/1900,67.01
28/11/1900,66.59
30/11/1900,66.59
03/12/1900,66.43
04/12/1900,65.42
05/12/1900,66.05
06/12/1900,65.07
07/12/1900,64.17
10/12/1900,64.65
11/12/1900,65.54
12/12/1900,65.45
13/12/1900,64.89
14/12/1900,65.54
17/12/1900,65.7
18/12/1900,66.52
19/12/1900,67.19
20/12/1900,67.38
21/12/1900,68.63
26/12/1900,70.85
27/12/1900,71.04
28/12/1900,69.79
31/12/1900,70.71
02/01/1901,70.44
03/01/1901,67.97
04/01/1901,69.33
07/01/1901,67.12
08/01/1901,67.65
09/01/1901,67.53
10/01/1901,67.89
11/01/1901,67.85
14/01/1901,67.26
15/01/1901,66.5
16/01/1901,65.71
17/01/1901,65.3
18/01/1901,65.21
21/01/1901,64.92
22/01/1901,65.53
23/01/1901,66.37
24/01/1901,65.65
25/01/1901,66.16
28/01/1901,66.29
29/01/1901,66.56
30/01/1901,66.72
31/01/1901,66.81
01/02/1901,67.71
04/02/1901,68.46
05/02/1901,69.27
06/02/1901,69.89
07/02/1901,69.33
08/02/1901,69.8
11/02/1901,70.48
13/02/1901,69.45
14/02/1901,70.62
15/02/1901,70.78
18/02/1901,68.92
19/02/1901,68.37
20/02/1901,67.96
21/02/1901,68.55
25/02/1901,68.27
26/02/1901,67.36
27/02/1901,68.11
28/02/1901,67
01/03/1901,67.76
04/03/1901,67.58
05/03/1901,67.35
06/03/1901,67.39
07/03/1901,67.72
08/03/1901,67.55
11/03/1901,67.48
12/03/1901,67.28
13/03/1901,67.18
14/03/1901,67.54
15/03/1901,67.33
18/03/1901,68.42
19/03/1901,68.73
20/03/1901,68.82
21/03/1901,68.93
22/03/1901,68.92
25/03/1901,68.59
26/03/1901,68.52
27/03/1901,69.27
28/03/1901,69.39
29/03/1901,69.43
01/04/1901,70.91
02/04/1901,71.02
03/04/1901,71.35
04/04/1901,72.01
08/04/1901,71.47
09/04/1901,72.51
10/04/1901,73.11
11/04/1901,72.62
12/04/1901,72.88
15/04/1901,75.35
16/04/1901,75.42
17/04/1901,74.88
18/04/1901,75.1
19/04/1901,75.89
22/04/1901,74.56
23/04/1901,73.8
24/04/1901,73.21
25/04/1901,73.63
26/04/1901,74.35
29/04/1901,75.23
30/04/1901,75.8
01/05/1901,75.93
02/05/1901,75.19
03/05/1901,74.37
06/05/1901,75.55
07/05/1901,75.02
08/05/1901,71.72
09/05/1901,67.38
10/05/1901,71.67
13/05/1901,71.92
14/05/1901,69.59
15/05/1901,70.06
16/05/1901,70.84
17/05/1901,73.09
20/05/1901,72.76
21/05/1901,73.44
22/05/1901,73.51
23/05/1901,72.83
24/05/1901,73.73
27/05/1901,73.67
28/05/1901,74.01
29/05/1901,74.51
31/05/1901,75.77
03/06/1901,77.73
04/06/1901,77.07
05/06/1901,76.37
06/06/1901,76.45
07/06/1901,76.31
10/06/1901,76.27
11/06/1901,76.11
12/06/1901,76.55
13/06/1901,77.31
14/06/1901,77.07
17/06/1901,78.26
18/06/1901,77.82
19/06/1901,77.56
20/06/1901,77.22
21/06/1901,77.94
24/06/1901,77.71
