Date,value
03/01/1928,17.76
04/01/1928,17.72
05/01/1928,17.55
06/01/1928,17.66
09/01/1928,17.59
10/01/1928,17.37
11/01/1928,17.35
12/01/1928,17.47
13/01/1928,17.58
16/01/1928,17.37
17/01/1928,17.3
18/01/1928,17.26
19/01/1928,17.38
20/01/1928,17.48
23/01/1928,17.59
24/01/1928,17.71
25/01/1928,17.52
26/01/1928,17.63
27/01/1928,17.69
30/01/1928,17.54
31/01/1928,17.57
01/02/1928,17.53
02/02/1928,17.63
03/02/1928,17.4
06/02/1928,17.44
07/02/1928,17.44
08/02/1928,17.49
09/02/1928,17.55
10/02/1928,17.54
14/02/1928,17.44
15/02/1928,17.4
16/02/1928,17.35
17/02/1928,17.04
20/02/1928,16.97
21/02/1928,17.11
23/02/1928,17.13
24/02/1928,17.18
27/02/1928,17.15
28/02/1928,17.16
29/02/1928,17.26
01/03/1928,17.3
02/03/1928,17.3
05/03/1928,17.5
06/03/1928,17.67
07/03/1928,17.58
08/03/1928,17.64
09/03/1928,17.93
12/03/1928,17.94
13/03/1928,17.92
14/03/1928,17.93
15/03/1928,18.07
16/03/1928,18.26
19/03/1928,18.34
20/03/1928,18.46
21/03/1928,18.65
22/03/1928,18.6
23/03/1928,18.78
26/03/1928,18.92
27/03/1928,18.94
28/03/1928,18.89
29/03/1928,18.95
30/03/1928,19.28
02/04/1928,19.02
03/04/1928,19.02
04/04/1928,18.99
05/04/1928,19.23
09/04/1928,19.27
10/04/1928,19.1
11/04/1928,19.44
12/04/1928,19.41
13/04/1928,19.73
16/04/1928,19.64
17/04/1928,19.52
18/04/1928,19.52
19/04/1928,19.63
20/04/1928,19.34
23/04/1928,19.15
24/04/1928,19.25
25/04/1928,19.33
26/04/1928,19.47
27/04/1928,19.68
30/04/1928,19.75
01/05/1928,19.78
02/05/1928,19.83
03/05/1928,19.93
04/05/1928,20.24
07/05/1928,20.41
08/05/1928,20.27
09/05/1928,20.24
10/05/1928,20.21
11/05/1928,20.36
14/05/1928,20.44
15/05/1928,20.39
16/05/1928,20.05
17/05/1928,20.12
18/05/1928,19.92
21/05/1928,19.63
22/05/1928,19.36
23/05/1928,19.75
24/05/1928,19.87
25/05/1928,19.9
28/05/1928,19.57
29/05/1928,19.82
31/05/1928,20
01/06/1928,20.07
04/06/1928,20.01
05/06/1928,19.85
06/06/1928,19.66
07/06/1928,19.61
08/06/1928,19.37
11/06/1928,18.9
12/06/1928,18.34
13/06/1928,18.89
14/06/1928,19.05
15/06/1928,18.74
18/06/1928,18.58
19/06/1928,18.34
20/06/1928,18.57
21/06/1928,18.56
22/06/1928,18.54
25/06/1928,18.47
26/06/1928,18.68
27/06/1928,18.86
28/06/1928,19.07
29/06/1928,19.14
02/07/1928,19.09
03/07/1928,19.29
05/07/1928,19.48
06/07/1928,19.39
09/07/1928,19.45
10/07/1928,19.43
11/07/1928,18.95
12/07/1928,18.81
13/07/1928,18.96
16/07/1928,18.82
17/07/1928,18.8
18/07/1928,19.03
19/07/1928,18.99
20/07/1928,19.03
23/07/1928,19.04
24/07/1928,19.09
25/07/1928,19.2
26/07/1928,19.24
27/07/1928,19.42
30/07/1928,19.47
31/07/1928,19.43
01/08/1928,19.42
02/08/1928,19.33
03/08/1928,19.36
06/08/1928,19.5
07/08/1928,19.49
08/08/1928,19.25
09/08/1928,19.3
10/08/1928,19.25
13/08/1928,19.3
14/08/1928,19.13
15/08/1928,19.47
16/08/1928,19.61
17/08/1928,19.64
20/08/1928,19.74
21/08/1928,20.02
22/08/1928,20
23/08/1928,20.02
24/08/1928,20.34
27/08/1928,20.42
28/08/1928,20.54
29/08/1928,20.58
30/08/1928,20.61
31/08/1928,20.87
04/09/1928,20.97
05/09/1928,21.07
06/09/1928,20.94
07/09/1928,21.09
10/09/1928,20.98
11/09/1928,21.08
12/09/1928,21.16
13/09/1928,21.14
14/09/1928,21.14
17/09/1928,21.28
18/09/1928,21.18
19/09/1928,21.18
20/09/1928,21.22
21/09/1928,21.36
24/09/1928,21.34
25/09/1928,21.41
26/09/1928,21.4
27/09/1928,21.13
28/09/1928,21.14
01/10/1928,21.37
02/10/1928,21.26
03/10/1928,21.19
04/10/1928,21.26
05/10/1928,21.22
08/10/1928,21.14
09/10/1928,21.18
10/10/1928,21.41
11/10/1928,21.51
15/10/1928,21.64
16/10/1928,21.72
17/10/1928,21.79
18/10/1928,21.84
19/10/1928,21.96
22/10/1928,21.83
23/10/1928,21.95
24/10/1928,21.99
25/10/1928,21.91
26/10/1928,21.65
29/10/1928,21.94
30/10/1928,21.76
31/10/1928,21.68
01/11/1928,21.99
02/11/1928,21.95
05/11/1928,22.11
07/11/1928,22.5
08/11/1928,22.39
09/11/1928,22.55
12/11/1928,22.79
13/11/1928,22.91
14/11/1928,22.91
15/11/1928,23.03
16/11/1928,23.37
19/11/1928,23.37
20/11/1928,23.57
21/11/1928,23.22
22/11/1928,23.52
23/11/1928,23.7
26/11/1928,23.8
27/11/1928,23.91
28/11/1928,24.19
30/11/1928,24.28
03/12/1928,23.94
04/12/1928,23.91
05/12/1928,23.81
06/12/1928,22.91
07/12/1928,22.36
10/12/1928,22.12
11/12/1928,22.74
12/12/1928,22.52
13/12/1928,22.48
14/12/1928,22.53
17/12/1928,22.48
18/12/1928,22.7
19/12/1928,22.98
20/12/1928,23.07
21/12/1928,23.33
24/12/1928,23.44
26/12/1928,23.44
27/12/1928,23.64
28/12/1928,23.98
31/12/1928,24.2
02/01/1929,24.81
03/01/1929,24.86
04/01/1929,24.85
07/01/1929,24.41
08/01/1929,24.17
09/01/1929,24.54
10/01/1929,24.58
11/01/1929,24.54
14/01/1929,24.53
15/01/1929,24.23
16/01/1929,24.56
17/01/1929,24.69
18/01/1929,24.77
21/01/1929,24.87
22/01/1929,25.07
23/01/1929,25.22
24/01/1929,25.06
25/01/1929,25.48
28/01/1929,25.39
29/01/1929,25.36
30/01/1929,25.45
31/01/1929,25.74
01/02/1929,25.84
04/02/1929,25.72
05/02/1929,25.7
06/02/1929,25.49
07/02/1929,24.71
08/02/1929,24.44
11/02/1929,24.98
13/02/1929,24.95
14/02/1929,24.85
15/02/1929,24.35
18/02/1929,24.22
19/02/1929,24.38
20/02/1929,24.59
21/02/1929,24.86
25/02/1929,24.91
26/02/1929,24.95
27/02/1929,25.25
28/02/1929,25.59
01/03/1929,25.83
04/03/1929,25.63
05/03/1929,25.32
06/03/1929,24.92
07/03/1929,25.15
08/03/1929,25.31
11/03/1929,25.13
12/03/1929,24.97
13/03/1929,25.24
14/03/1929,25.73
15/03/1929,26.08
18/03/1929,26.09
19/03/1929,26.03
20/03/1929,26.02
21/03/1929,25.9
22/03/1929,25.55
25/03/1929,24.86
26/03/1929,24.35
27/03/1929,25.09
28/03/1929,25.53
01/04/1929,24.88
02/04/1929,25.17
03/04/1929,24.86
04/04/1929,25.3
05/04/1929,25.05
08/04/1929,24.95
09/04/1929,24.63
10/04/1929,24.78
11/04/1929,25.06
12/04/1929,25.15
15/04/1929,25.09
16/04/1929,25.06
17/04/1929,25.32
18/04/1929,25.43
19/04/1929,25.41
22/04/1929,25.58
23/04/1929,25.85
24/04/1929,25.75
25/04/1929,25.63
26/04/1929,25.58
29/04/1929,25.59
30/04/1929,25.94
01/05/1929,25.99
02/05/1929,26.11
03/05/1929,26.37
06/05/1929,26.4
07/05/1929,26.07
08/05/1929,26.18
09/05/1929,26.02
10/05/1929,26.34
13/05/1929,25.94
14/05/1929,25.95
15/05/1929,25.84
16/05/1929,25.97
17/05/1929,26.09
20/05/1929,25.72
21/05/1929,25.7
22/05/1929,24.76
23/05/1929,25.31
24/05/1929,25.12
27/05/1929,24.62
28/05/1929,24.59
29/05/1929,24.62
31/05/1929,24.83
03/06/1929,25.1
04/06/1929,25.64
05/06/1929,25.59
06/06/1929,25.64
07/06/1929,25.53
10/06/1929,25.33
11/06/1929,25.43
12/06/1929,25.45
13/06/1929,25.84
14/06/1929,25.93
17/06/1929,26.23
18/06/1929,26.42
19/06/1929,26.32
20/06/1929,26.47
21/06/1929,26.62
24/06/1929,26.67
25/06/1929,26.9
26/06/1929,27.06
27/06/1929,27.11
28/06/1929,27.41
01/07/1929,27.7
02/07/1929,28.06
03/07/1929,28.18
05/07/1929,28.32
08/07/1929,28.37
09/07/1929,28.28
10/07/1929,28.2
11/07/1929,28.26
12/07/1929,28.57
15/07/1929,28.55
16/07/1929,28.65
17/07/1929,28.72
18/07/1929,28.66
19/07/1929,28.76
22/07/1929,28.62
23/07/1929,28.83
24/07/1929,28.64
25/07/1929,28.77
26/07/1929,28.66
29/07/1929,28.37
30/07/1929,28.5
31/07/1929,28.88
01/08/1929,29.08
02/08/1929,29.56
05/08/1929,29.68
06/08/1929,29.43
07/08/1929,29.13
08/08/1929,29.47
09/08/1929,28.38
12/08/1929,29.05
13/08/1929,29.53
14/08/1929,29.62
15/08/1929,29.67
16/08/1929,30.22
19/08/1929,30.37
20/08/1929,30.68
21/08/1929,30.55
22/08/1929,30.79
23/08/1929,31.09
26/08/1929,31.11
27/08/1929,31.05
28/08/1929,30.99
29/08/1929,31.29
30/08/1929,31.71
03/09/1929,31.82
04/09/1929,31.72
05/09/1929,31.02
06/09/1929,31.83
09/09/1929,31.8
10/09/1929,31.1
11/09/1929,31.53
12/09/1929,31.17
13/09/1929,31.38
16/09/1929,31.67
17/09/1929,31.6
18/09/1929,31.68
19/09/1929,31.73
20/09/1929,31.39
23/09/1929,31.39
24/09/1929,30.8
25/09/1929,30.85
26/09/1929,31.13
27/09/1929,30.27
30/09/1929,30.3
01/10/1929,29.98
02/10/1929,30.2
03/10/1929,28.95
04/10/1929,28.65
07/10/1929,30.21
08/10/1929,30.34
09/10/1929,30.27
10/10/1929,30.81
11/10/1929,30.76
14/10/1929,30.55
15/10/1929,30.3
16/10/1929,29.24
17/10/1929,29.69
18/10/1929,28.84
21/10/1929,27.87
22/10/1929,28.27
23/10/1929,26.6
24/10/1929,25.75
25/10/1929,26.12
28/10/1929,24.34
29/10/1929,20.43
30/10/1929,22.99
31/10/1929,24.15
04/11/1929,22.88
06/11/1929,20.61
07/11/1929,21.37
08/11/1929,21.18
11/11/1929,19.86
12/11/1929,18.73
13/11/1929,17.66
14/11/1929,19.24
15/11/1929,20.3
18/11/1929,20.09
19/11/1929,20.7
20/11/1929,21.27
21/11/1929,21.61
22/11/1929,21.53
25/11/1929,21.28
26/11/1929,20.66
27/11/1929,20.92
02/12/1929,20.95
03/12/1929,21.65
04/12/1929,22.05
05/12/1929,21.87
06/12/1929,22.45
09/12/1929,22.57
10/12/1929,22.57
11/12/1929,22.38
12/12/1929,21.17
13/12/1929,21.7
16/12/1929,21.65
17/12/1929,21.56
18/12/1929,21.42
19/12/1929,20.85
20/12/1929,20.16
23/12/1929,20.41
24/12/1929,20.39
26/12/1929,20.84
27/12/1929,20.82
30/12/1929,20.78
31/12/1929,21.45
02/01/1930,21.18
03/01/1930,21.23
06/01/1930,21.49
07/01/1930,21.31
08/01/1930,21.29
09/01/1930,21.62
10/01/1930,21.55
13/01/1930,21.49
14/01/1930,21.56
15/01/1930,21.65
16/01/1930,21.5
17/01/1930,21.31
20/01/1930,21.44
21/01/1930,21.61
22/01/1930,21.63
23/01/1930,21.84
24/01/1930,22.04
27/01/1930,22.22
28/01/1930,22.1
29/01/1930,22.35
30/01/1930,22.47
31/01/1930,22.79
03/02/1930,22.84
04/02/1930,23.01
05/02/1930,23.31
06/02/1930,23.06
07/02/1930,22.97
10/02/1930,23.14
11/02/1930,23.32
13/02/1930,23.36
14/02/1930,23.35
17/02/1930,23.2
18/02/1930,23.28
19/02/1930,23.07
20/02/1930,22.64
21/02/1930,22.92
24/02/1930,22.68
25/02/1930,22.69
26/02/1930,23.11
27/02/1930,23.08
28/02/1930,23.28
03/03/1930,23.41
04/03/1930,23.54
05/03/1930,23.36
06/03/1930,23.59
07/03/1930,23.59
10/03/1930,23.64
11/03/1930,23.72
12/03/1930,23.46
13/03/1930,23.6
14/03/1930,23.45
17/03/1930,23.5
18/03/1930,23.9
19/03/1930,24.03
20/03/1930,24.14
21/03/1930,24.29
24/03/1930,24.16
25/03/1930,24.25
26/03/1930,24.62
27/03/1930,24.57
28/03/1930,24.85
31/03/1930,25.1
01/04/1930,25.37
02/04/1930,25.11
03/04/1930,25.16
04/04/1930,25.54
07/04/1930,25.67
08/04/1930,25.46
09/04/1930,25.87
10/04/1930,25.92
11/04/1930,25.84
14/04/1930,25.81
15/04/1930,25.74
16/04/1930,25.56
17/04/1930,25.75
21/04/1930,25.29
22/04/1930,25.5
23/04/1930,25.55
24/04/1930,25.35
25/04/1930,25.32
28/04/1930,25.07
29/04/1930,24.73
30/04/1930,24.9
01/05/1930,24.3
02/05/1930,23.57
05/05/1930,22.91
06/05/1930,23.76
07/05/1930,23.31
08/05/1930,23.4
09/05/1930,23.69
12/05/1930,24.11
13/05/1930,24.42
14/05/1930,24.57
15/05/1930,24.17
16/05/1930,24.28
19/05/1930,24.02
20/05/1930,23.86
21/05/1930,23.74
22/05/1930,23.79
23/05/1930,24.03
26/05/1930,24.21
27/05/1930,24.24
28/05/1930,24.38
29/05/1930,24.49
02/06/1930,24.4
03/06/1930,24.18
04/06/1930,24.29
05/06/1930,23.91
06/06/1930,23.52
09/06/1930,22.71
10/06/1930,23.01
11/06/1930,22.2
12/06/1930,22.13
13/06/1930,22.26
16/06/1930,21.18
17/06/1930,20.58
18/06/1930,19.86
19/06/1930,20.79
20/06/1930,20.25
23/06/1930,19.88
24/06/1930,19.39
25/06/1930,19.54
26/06/1930,20
27/06/1930,19.81
30/06/1930,20.18
01/07/1930,20.24
02/07/1930,20.46
03/07/1930,20.25
07/07/1930,19.83
08/07/1930,19.97
09/07/1930,20.26
10/07/1930,20.77
11/07/1930,20.55
14/07/1930,21.15
15/07/1930,21.32
16/07/1930,21.48
17/07/1930,21.58
18/07/1930,21.77
21/07/1930,21.26
22/07/1930,21.32
23/07/1930,21.66
24/07/1930,21.38
25/07/1930,21.5
28/07/1930,21.77
29/07/1930,21.65
30/07/1930,21.08
31/07/1930,21.21
01/08/1930,21.11
04/08/1930,21.38
05/08/1930,21.52
06/08/1930,21.18
07/08/1930,21.06
08/08/1930,20.27
11/08/1930,20.33
12/08/1930,19.88
13/08/1930,20.15
14/08/1930,20.16
15/08/1930,20.7
18/08/1930,20.6
19/08/1930,20.74
20/08/1930,20.85
21/08/1930,20.64
22/08/1930,20.79
25/08/1930,20.79
26/08/1930,20.98
27/08/1930,21.14
28/08/1930,21.13
29/08/1930,21.37
02/09/1930,21.38
03/09/1930,21.17
04/09/1930,21.02
05/09/1930,21.34
08/09/1930,21.64
09/09/1930,21.76
10/09/1930,21.86
11/09/1930,21.72
12/09/1930,21.5
15/09/1930,21.33
16/09/1930,21.22
17/09/1930,21.29
18/09/1930,21.06
19/09/1930,20.68
22/09/1930,20.45
23/09/1930,20.44
24/09/1930,20.11
25/09/1930,19.73
26/09/1930,19.43
29/09/1930,19.08
30/09/1930,18.59
01/10/1930,19.42
02/10/1930,19.18
03/10/1930,19.42
06/10/1930,18.92
07/10/1930,18.62
08/10/1930,18.4
09/10/1930,17.67
10/10/1930,18.11
14/10/1930,17.91
15/10/1930,18.2
16/10/1930,17.88
17/10/1930,17.16
20/10/1930,17.28
21/10/1930,17.05
22/10/1930,16.9
23/10/1930,17.14
24/10/1930,17.74
27/10/1930,17.71
28/10/1930,17.86
29/10/1930,17.55
30/10/1930,17.34
31/10/1930,16.94
03/11/1930,17.11
05/11/1930,16.62
06/11/1930,16.65
07/11/1930,16.09
10/11/1930,15.72
11/11/1930,15.79
12/11/1930,16.14
13/11/1930,16.56
14/11/1930,16.89
17/11/1930,16.77
18/11/1930,16.66
19/11/1930,17.01
20/11/1930,16.94
21/11/1930,17.2
24/11/1930,17.03
25/11/1930,16.85
26/11/1930,16.61
28/11/1930,16.38
01/12/1930,16.69
02/12/1930,16.96
03/12/1930,16.67
04/12/1930,16.42
05/12/1930,16.43
08/12/1930,16.1
09/12/1930,15.98
10/12/1930,15.73
11/12/1930,15.55
12/12/1930,15.43
15/12/1930,14.97
16/12/1930,14.44
17/12/1930,15.11
18/12/1930,15.22
19/12/1930,15.39
22/12/1930,15.14
23/12/1930,14.96
24/12/1930,15.16
26/12/1930,14.85
29/12/1930,14.74
30/12/1930,15.06
31/12/1930,15.34
02/01/1931,15.85
05/01/1931,16.01
06/01/1931,16.13
07/01/1931,16.09
08/01/1931,16.23
09/01/1931,16.07
12/01/1931,16
13/01/1931,15.65
14/01/1931,15.83
15/01/1931,15.46
16/01/1931,15.65
19/01/1931,15.51
20/01/1931,15.78
21/01/1931,15.78
22/01/1931,16.07
23/01/1931,16.42
26/01/1931,16.34
27/01/1931,16.32
28/01/1931,16.02
29/01/1931,16.17
30/01/1931,16.19
02/02/1931,16.13
03/02/1931,16.24
04/02/1931,16.33
05/02/1931,16.22
06/02/1931,16.27
09/02/1931,16.74
10/02/1931,17.23
11/02/1931,17.28
13/02/1931,17.18
16/02/1931,17.25
17/02/1931,17.05
18/02/1931,17.2
19/02/1931,17.43
20/02/1931,17.71
24/02/1931,18.17
25/02/1931,17.97
26/02/1931,18.17
27/02/1931,18.03
02/03/1931,17.73
03/03/1931,17.5
04/03/1931,17.34
05/03/1931,17.69
06/03/1931,17.32
09/03/1931,17.7
10/03/1931,17.72
11/03/1931,17.52
12/03/1931,17.4
13/03/1931,17.32
16/03/1931,17.63
17/03/1931,17.58
18/03/1931,17.81
19/03/1931,18.01
20/03/1931,18.06
23/03/1931,17.83
24/03/1931,17.88
25/03/1931,17.78
26/03/1931,17.54
27/03/1931,17.21
30/03/1931,16.75
31/03/1931,16.69
01/04/1931,16.52
02/04/1931,16.45
06/04/1931,16.59
07/04/1931,16.28
08/04/1931,16.5
09/04/1931,16.41
10/04/1931,16.46
13/04/1931,16.59
14/04/1931,16.51
15/04/1931,16.18
16/04/1931,15.98
17/04/1931,15.73
20/04/1931,15.93
21/04/1931,15.54
22/04/1931,15.22
23/04/1931,15.29
24/04/1931,15.29
27/04/1931,14.86
28/04/1931,14.67
29/04/1931,14.37
30/04/1931,15.09
01/05/1931,14.65
04/05/1931,14.94
05/05/1931,14.94
06/05/1931,15.01
07/05/1931,14.95
08/05/1931,15.44
11/05/1931,15.2
12/05/1931,15.04
13/05/1931,14.99
14/05/1931,14.66
15/05/1931,14.44
18/05/1931,14.09
19/05/1931,13.83
20/05/1931,13.75
21/05/1931,13.89
22/05/1931,13.94
25/05/1931,13.62
26/05/1931,13.41
27/05/1931,13.26
28/05/1931,13.31
29/05/1931,13.02
01/06/1931,12.4
02/06/1931,12.2
03/06/1931,13.12
04/06/1931,13.55
05/06/1931,13.4
08/06/1931,13.31
09/06/1931,13.34
10/06/1931,13.7
11/06/1931,13.73
12/06/1931,13.75
15/06/1931,13.68
16/06/1931,13.66
17/06/1931,13.51
18/06/1931,13.27
19/06/1931,13.22
22/06/1931,14.32
23/06/1931,14.41
24/06/1931,15.09
25/06/1931,14.99
26/06/1931,15.35
29/06/1931,15.3
30/06/1931,14.83
01/07/1931,15.07
02/07/1931,14.94
03/07/1931,15.26
06/07/1931,15.1
07/07/1931,14.51
08/07/1931,14.37
09/07/1931,14.49
10/07/1931,14.63
13/07/1931,14.3
14/07/1931,14.09
15/07/1931,13.8
16/07/1931,14.14
17/07/1931,14.27
20/07/1931,14.37
21/07/1931,14.62
22/07/1931,14.28
23/07/1931,14.28
24/07/1931,13.97
27/07/1931,13.98
28/07/1931,14.18
29/07/1931,13.74
30/07/1931,13.8
31/07/1931,13.73
03/08/1931,13.89
04/08/1931,13.84
05/08/1931,13.64
06/08/1931,13.55
07/08/1931,13.61
10/08/1931,13.57
11/08/1931,13.99
12/08/1931,13.8
13/08/1931,14.02
14/08/1931,14.29
17/08/1931,14.24
18/08/1931,14.1
19/08/1931,14.14
20/08/1931,14.17
21/08/1931,13.86
24/08/1931,13.78
25/08/1931,13.7
26/08/1931,13.93
27/08/1931,13.85
28/08/1931,13.99
31/08/1931,13.98
01/09/1931,13.92
02/09/1931,13.66
03/09/1931,13.35
04/09/1931,13.29
08/09/1931,12.87
09/09/1931,12.76
10/09/1931,12.62
11/09/1931,12.69
14/09/1931,12.24
15/09/1931,11.99
16/09/1931,11.82
17/09/1931,12.04
18/09/1931,11.46
21/09/1931,11
22/09/1931,10.8
23/09/1931,11.52
24/09/1931,10.68
25/09/1931,10.92
28/09/1931,10.62
29/09/1931,10.06
30/09/1931,9.71
01/10/1931,9.53
02/10/1931,9.7
05/10/1931,9.1
06/10/1931,9.91
07/10/1931,9.78
08/10/1931,10.62
09/10/1931,10.55
13/10/1931,10.1
14/10/1931,9.87
15/10/1931,10.05
16/10/1931,10.36
19/10/1931,10.44
20/10/1931,10.96
21/10/1931,10.86
22/10/1931,10.5
23/10/1931,10.84
26/10/1931,10.79
27/10/1931,10.41
28/10/1931,10.07
29/10/1931,10.11
30/10/1931,10.43
02/11/1931,10.52
04/11/1931,10.82
05/11/1931,10.78
06/11/1931,11.11
09/11/1931,11.45
10/11/1931,11.28
11/11/1931,11.11
12/11/1931,11.07
13/11/1931,10.72
16/11/1931,10.52
17/11/1931,10.6
18/11/1931,10.21
19/11/1931,10.16
20/11/1931,9.85
23/11/1931,9.74
24/11/1931,9.87
25/11/1931,9.53
27/11/1931,9.31
30/11/1931,9.34
01/12/1931,9.38
02/12/1931,9.05
03/12/1931,9.22
04/12/1931,9.02
07/12/1931,9.31
08/12/1931,9.02
09/12/1931,8.78
10/12/1931,8.58
11/12/1931,8.31
14/12/1931,8.11
15/12/1931,8.12
16/12/1931,7.93
17/12/1931,7.72
18/12/1931,8.36
21/12/1931,8.28
22/12/1931,8.29
23/12/1931,7.95
24/12/1931,7.96
28/12/1931,7.76
29/12/1931,7.96
30/12/1931,8.1
31/12/1931,8.12
04/01/1932,7.69
05/01/1932,7.55
06/01/1932,8.08
07/01/1932,8.22
08/01/1932,8.57
11/01/1932,8.44
12/01/1932,8.39
13/01/1932,8.8
14/01/1932,8.9
15/01/1932,8.92
18/01/1932,8.62
19/01/1932,8.48
20/01/1932,8.63
21/01/1932,8.58
22/01/1932,8.21
25/01/1932,8.18
26/01/1932,8.31
27/01/1932,8.15
28/01/1932,8.03
29/01/1932,7.94
01/02/1932,8.06
02/02/1932,8.05
03/02/1932,8.09
04/02/1932,8.04
05/02/1932,7.78
08/02/1932,7.67
09/02/1932,7.53
10/02/1932,7.5
11/02/1932,8.12
15/02/1932,8.65
16/02/1932,8.84
17/02/1932,8.48
18/02/1932,8.71
19/02/1932,8.72
23/02/1932,8.22
24/02/1932,8.43
25/02/1932,8.35
26/02/1932,8.34
29/02/1932,8.32
01/03/1932,8.35
02/03/1932,8.71
03/03/1932,8.71
04/03/1932,8.72
07/03/1932,8.9
08/03/1932,8.98
09/03/1932,8.81
10/03/1932,8.73
11/03/1932,8.52
14/03/1932,8.46
15/03/1932,8.31
16/03/1932,8.11
17/03/1932,8.28
18/03/1932,8.02
21/03/1932,8.01
22/03/1932,8.05
23/03/1932,7.94
24/03/1932,7.86
28/03/1932,7.61
29/03/1932,7.58
30/03/1932,7.74
31/03/1932,7.31
01/04/1932,7.18
04/04/1932,7.08
05/04/1932,6.73
06/04/1932,6.53
07/04/1932,6.46
08/04/1932,6.29
11/04/1932,6.19
12/04/1932,6.06
13/04/1932,5.98
14/04/1932,6.25
15/04/1932,6.42
18/04/1932,6.23
19/04/1932,6.03
20/04/1932,6.03
21/04/1932,6.24
22/04/1932,5.96
25/04/1932,6.02
26/04/1932,6.12
27/04/1932,6.27
28/04/1932,6.03
29/04/1932,5.83
02/05/1932,5.79
03/05/1932,5.66
04/05/1932,5.74
05/05/1932,5.68
06/05/1932,6.09
09/05/1932,5.98
10/05/1932,6.01
11/05/1932,6
12/05/1932,5.8
13/05/1932,5.6
16/05/1932,5.56
17/05/1932,5.59
18/05/1932,5.45
19/05/1932,5.48
20/05/1932,5.48
23/05/1932,5.45
24/05/1932,5.21
25/05/1932,5.03
26/05/1932,5.11
27/05/1932,4.83
31/05/1932,4.47
01/06/1932,4.4
02/06/1932,4.64
03/06/1932,4.89
06/06/1932,5.15
07/06/1932,4.85
08/06/1932,4.57
09/06/1932,4.57
10/06/1932,4.92
13/06/1932,4.85
14/06/1932,4.94
15/06/1932,5.12
16/06/1932,5.12
17/06/1932,4.83
20/06/1932,4.87
21/06/1932,4.77
22/06/1932,4.77
23/06/1932,4.8
24/06/1932,4.6
27/06/1932,4.52
28/06/1932,4.44
29/06/1932,4.51
30/06/1932,4.43
01/07/1932,4.6
05/07/1932,4.5
06/07/1932,4.6
07/07/1932,4.45
08/07/1932,4.41
11/07/1932,4.53
12/07/1932,4.6
13/07/1932,4.82
14/07/1932,4.79
15/07/1932,4.93
18/07/1932,4.87
19/07/1932,4.78
20/07/1932,4.93
21/07/1932,5.05
22/07/1932,5.2
25/07/1932,5.35
26/07/1932,5.4
27/07/1932,5.67
28/07/1932,5.85
29/07/1932,6.03
01/08/1932,6.11
02/08/1932,5.87
03/08/1932,6.39
04/08/1932,6.52
05/08/1932,6.8
08/08/1932,7.33
09/08/1932,7.39
10/08/1932,7.65
11/08/1932,7.61
12/08/1932,7
15/08/1932,7.19
16/08/1932,7.68
17/08/1932,7.51
18/08/1932,7.6
19/08/1932,7.53
22/08/1932,7.78
23/08/1932,8.15
24/08/1932,8.33
25/08/1932,8.26
26/08/1932,8.39
29/08/1932,8.58
30/08/1932,8.47
31/08/1932,8.39
01/09/1932,8.47
02/09/1932,8.84
06/09/1932,8.91
07/09/1932,9.31
08/09/1932,8.97
09/09/1932,8.75
12/09/1932,8.47
13/09/1932,7.8
14/09/1932,7.35
15/09/1932,7.66
16/09/1932,7.57
19/09/1932,7.42
20/09/1932,7.62
21/09/1932,8.52
22/09/1932,8.26
23/09/1932,8.4
26/09/1932,8.28
27/09/1932,8.13
28/09/1932,8.36
29/09/1932,8.1
30/09/1932,8.08
03/10/1932,8.11
04/10/1932,8.05
05/10/1932,7.39
06/10/1932,7.43
07/10/1932,7.02
10/10/1932,6.6
11/10/1932,6.88
13/10/1932,6.67
14/10/1932,7.13
17/10/1932,7.1
18/10/1932,7.13
19/10/1932,7.4
20/10/1932,7.23
21/10/1932,6.82
24/10/1932,6.81
25/10/1932,6.76
26/10/1932,6.89
27/10/1932,6.95
28/10/1932,7.09
31/10/1932,6.98
01/11/1932,6.76
02/11/1932,6.52
03/11/1932,6.48
04/11/1932,6.88
07/11/1932,7.11
09/11/1932,6.92
10/11/1932,7.44
11/11/1932,7.68
14/11/1932,7.56
15/11/1932,7.43
16/11/1932,7.2
17/11/1932,7.15
18/11/1932,7.13
21/11/1932,7.22
22/11/1932,7.17
23/11/1932,6.85
25/11/1932,6.78
28/11/1932,6.81
29/11/1932,6.78
30/11/1932,6.55
01/12/1932,6.73
02/12/1932,6.47
05/12/1932,6.5
06/12/1932,6.87
07/12/1932,6.89
08/12/1932,6.89
09/12/1932,7.08
12/12/1932,7.05
13/12/1932,6.99
14/12/1932,7.12
15/12/1932,7.05
16/12/1932,7
19/12/1932,6.98
20/12/1932,6.82
21/12/1932,6.8
22/12/1932,6.57
23/12/1932,6.57
27/12/1932,6.61
28/12/1932,6.6
29/12/1932,6.75
30/12/1932,6.92
03/01/1933,6.83
04/01/1933,7.15
05/01/1933,7.12
06/01/1933,7.23
09/01/1933,7.13
10/01/1933,7.34
11/01/1933,7.32
12/01/1933,7.23
13/01/1933,7.25
16/01/1933,7.15
17/01/1933,7.08
18/01/1933,6.95
19/01/1933,6.98
20/01/1933,7.06
23/01/1933,7.07
24/01/1933,6.98
25/01/1933,7.1
26/01/1933,7.05
27/01/1933,7.04
30/01/1933,6.97
31/01/1933,6.94
